,lat,lon,radiative_,sat,acqdate,acqtime,sensor,state,district
1345,29.86213,75.62498,1.5,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1346,29.83397,75.59648,4.3,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1347,29.95076,75.70718,4.2,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1348,29.95364,75.72787,2.2,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1349,29.96204,75.7136,4.2,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1350,30.66212,74.46969,1.9,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1351,30.27277,76.62538,6.5,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1353,30.87181,76.26582,2.2,npp,2023-10-31,13:M3:15,VF375,PB,LUDHIANA
1354,30.80221,76.18329,7.2,npp,2023-10-31,13:M3:15,VF375,PB,LUDHIANA
1355,30.3604,75.97749,2.5,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1356,30.39783,75.9977,2.4,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1357,30.31149,75.95165,15.3,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1358,30.30809,75.95227,2.8,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1359,30.36867,75.91096,3.1,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1360,31.05065,75.8856,7.4,npp,2023-10-31,13:M3:15,VF375,PB,JALANDHAR
1361,30.62182,75.50215,6.6,npp,2023-10-31,13:M3:15,VF375,PB,LUDHIANA
1362,31.77766,74.70419,3.4,npp,2023-10-31,13:M3:15,VF375,PB,AMRITSAR
1363,31.77019,74.67602,3.1,npp,2023-10-31,13:M3:15,VF375,PB,AMRITSAR
1364,30.8213,75.75916,1.8,npp,2023-10-31,13:M3:15,VF375,PB,LUDHIANA
1365,30.46318,75.61192,4.7,npp,2023-10-31,13:M3:15,VF375,PB,BARNALA
1366,30.70974,75.53329,2.3,npp,2023-10-31,13:M3:15,VF375,PB,LUDHIANA
1367,30.73764,75.48533,5.4,npp,2023-10-31,13:M3:15,VF375,PB,LUDHIANA
1368,30.60376,75.79751,5.0,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1369,30.63781,75.81725,8.7,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1370,30.59473,75.80782,8.7,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1371,29.86889,75.36904,2.2,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1372,30.072,75.63013,9.1,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1373,29.96887,75.73782,3.7,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1375,29.93734,75.73512,2.1,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1376,29.90601,75.76502,2.6,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1377,30.66767,74.20881,17.6,npp,2023-10-31,13:M3:15,VF375,PB,FAZILKA
1378,30.81016,74.48701,3.0,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1379,30.79369,74.44474,10.0,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1380,30.79038,74.4454,7.6,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1381,30.11591,75.77091,3.2,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1382,30.81804,74.68053,3.1,npp,2023-10-31,13:M3:15,VF375,PB,FARIDKOT
1383,30.28127,74.5064,7.6,npp,2023-10-31,13:M3:15,VF375,PB,MUKTSAR
1384,30.27,74.56123,4.5,npp,2023-10-31,13:M3:15,VF375,PB,MUKTSAR
1385,30.72256,74.35558,7.6,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1386,30.15576,75.01222,6.7,npp,2023-10-31,13:M3:15,VF375,PB,BATHINDA
1387,30.15909,75.01159,8.0,npp,2023-10-31,13:M3:15,VF375,PB,BATHINDA
1388,30.30066,74.63841,5.4,npp,2023-10-31,13:M3:15,VF375,PB,MUKTSAR
1389,30.67385,75.5742,3.4,npp,2023-10-31,13:M3:15,VF375,PB,LUDHIANA
1390,31.1582,75.57847,5.0,npp,2023-10-31,13:M3:15,VF375,PB,JALANDHAR
1391,30.28458,74.50574,7.6,npp,2023-10-31,13:M3:15,VF375,PB,MUKTSAR
1392,30.98054,76.3022,8.5,npp,2023-10-31,13:M3:15,VF375,PB,LUDHIANA
1393,30.92249,76.27478,1.9,npp,2023-10-31,13:M3:15,VF375,PB,LUDHIANA
1395,30.96376,76.14829,2.6,npp,2023-10-31,13:M3:15,VF375,PB,LUDHIANA
1396,30.99483,76.19633,2.2,npp,2023-10-31,13:M3:15,VF375,PB,LUDHIANA
1397,30.84291,74.73397,5.7,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1398,30.97779,74.55027,13.9,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1399,30.8043,76.41157,5.7,npp,2023-10-31,13:M3:15,VF375,PB,FATEHGARH SAHIB
1400,30.7234,76.45201,10.9,npp,2023-10-31,13:M3:15,VF375,PB,FATEHGARH SAHIB
1401,30.75993,76.48632,2.4,npp,2023-10-31,13:M3:15,VF375,PB,RUPNAGAR
1402,30.54222,76.63052,4.4,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1403,30.27097,75.80807,2.3,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1404,30.22954,75.78514,6.1,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1405,29.79862,75.59039,8.3,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1406,30.66828,74.88762,11.0,npp,2023-10-31,13:M3:15,VF375,PB,FARIDKOT
1408,30.6811,75.55144,3.4,npp,2023-10-31,13:M3:15,VF375,PB,LUDHIANA
1409,31.02267,75.83367,6.3,npp,2023-10-31,13:M3:15,VF375,PB,JALANDHAR
1410,30.45007,75.97083,3.7,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1411,30.44293,75.86802,2.2,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1412,30.50924,75.94836,2.5,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1413,30.70652,75.73601,3.2,npp,2023-10-31,13:M3:15,VF375,PB,LUDHIANA
1414,30.66663,75.95126,3.8,npp,2023-10-31,13:M3:15,VF375,PB,LUDHIANA
1415,30.67444,75.9062,3.9,npp,2023-10-31,13:M3:15,VF375,PB,LUDHIANA
1416,30.24494,75.5696,3.8,npp,2023-10-31,13:M3:15,VF375,PB,BARNALA
1417,30.24158,75.57022,2.4,npp,2023-10-31,13:M3:15,VF375,PB,BARNALA
1418,30.8232,75.00122,2.8,npp,2023-10-31,13:M3:15,VF375,PB,MOGA
1419,30.82042,74.76751,3.4,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1420,29.79647,75.97644,2.5,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1421,30.13194,75.58167,12.9,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1422,29.75,75.35237,2.4,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1423,29.76517,75.5794,8.2,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1424,30.56996,75.62719,2.3,npp,2023-10-31,13:M3:15,VF375,PB,BARNALA
1425,30.39551,75.72594,18.8,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1426,30.21655,75.9683,2.6,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1427,30.89606,75.59536,3.6,npp,2023-10-31,13:M3:15,VF375,PB,LUDHIANA
1428,29.83344,75.47065,3.0,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1429,29.88783,75.50364,3.2,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1430,29.88344,75.50745,7.2,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1431,29.85404,75.56752,0.9,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1432,29.96203,75.56558,3.2,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1433,30.59623,75.56668,5.6,npp,2023-10-31,13:M3:15,VF375,PB,LUDHIANA
1434,30.13217,75.65797,5.4,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1435,29.8611,75.81574,4.2,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1436,30.0582,75.70481,1.8,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1437,30.05524,75.65865,4.5,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1438,30.05696,75.67107,6.9,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1439,31.0395,75.75187,4.6,npp,2023-10-31,13:M3:15,VF375,PB,JALANDHAR
1440,31.0434,75.72936,3.6,npp,2023-10-31,13:M3:15,VF375,PB,JALANDHAR
1441,31.04166,75.71661,2.6,npp,2023-10-31,13:M3:15,VF375,PB,JALANDHAR
1442,30.16995,75.90769,4.1,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1443,30.19096,75.93407,7.6,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1444,30.03443,75.65825,3.7,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1445,31.14354,75.75099,11.9,npp,2023-10-31,13:M3:15,VF375,PB,JALANDHAR
1446,30.19936,75.89372,11.7,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1447,30.18905,75.844,9.1,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1448,29.73928,75.93974,29.5,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1449,29.74267,75.93913,8.2,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1450,31.07413,75.62373,4.5,npp,2023-10-31,13:M3:15,VF375,PB,JALANDHAR
1451,31.09105,75.87383,2.8,npp,2023-10-31,13:M3:15,VF375,PB,JALANDHAR
1452,30.11079,75.75904,20.3,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1453,30.11021,75.75488,20.3,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1454,30.10683,75.7555,10.3,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1455,30.10451,75.73887,9.0,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1456,30.07863,75.75214,9.9,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1458,31.16894,75.8869,2.8,npp,2023-10-31,13:M3:15,VF375,PB,SBS NAGAR
1460,29.83451,75.77386,13.4,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1461,31.14338,75.69861,11.6,npp,2023-10-31,13:M3:15,VF375,PB,JALANDHAR
1462,31.08104,75.64848,3.4,npp,2023-10-31,13:M3:15,VF375,PB,JALANDHAR
1463,31.09734,75.64182,2.8,npp,2023-10-31,13:M3:15,VF375,PB,JALANDHAR
1464,31.09792,75.64606,2.8,npp,2023-10-31,13:M3:15,VF375,PB,JALANDHAR
1465,31.09458,75.67277,2.6,npp,2023-10-31,13:M3:15,VF375,PB,JALANDHAR
1467,31.07119,75.72859,3.3,npp,2023-10-31,13:M3:15,VF375,PB,JALANDHAR
1468,31.06944,75.58994,2.2,npp,2023-10-31,13:M3:15,VF375,PB,JALANDHAR
1469,31.04564,75.72024,2.2,npp,2023-10-31,13:M3:15,VF375,PB,JALANDHAR
1470,30.11113,75.40842,3.1,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1471,30.1852,75.44507,49.3,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1472,30.875,74.70322,2.9,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1473,30.88204,74.68102,3.7,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1474,30.92723,74.70971,4.1,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1475,30.83679,74.66856,2.5,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1476,30.98095,74.59543,5.6,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1477,30.87767,74.55712,22.2,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1478,30.87921,74.54437,8.3,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1479,30.96451,74.55288,1.7,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1480,30.5966,75.66946,3.4,npp,2023-10-31,13:M3:15,VF375,PB,LUDHIANA
1481,29.89335,75.84819,6.2,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1482,29.88996,75.84881,7.8,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1483,29.9154,75.85698,1.6,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1484,29.90631,75.84157,7.0,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1485,29.90012,75.84696,4.7,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1486,30.74922,74.60676,5.0,npp,2023-10-31,13:M3:15,VF375,PB,FARIDKOT
1487,29.96308,75.54854,1.9,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1488,29.96586,75.54381,6.6,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1489,29.96123,75.51101,1.8,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1490,29.95567,75.52045,4.7,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1491,30.77379,74.84748,3.8,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1492,30.79398,74.65614,4.2,npp,2023-10-31,13:M3:15,VF375,PB,FARIDKOT
1493,30.00194,75.49957,1.0,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1494,29.97731,75.47861,2.0,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1495,29.78398,75.96156,7.9,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1496,29.79135,75.96452,11.8,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1497,30.19186,75.8392,3.9,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1499,29.7801,75.53887,3.5,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1500,29.79828,75.48975,9.3,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1501,29.77709,75.51044,3.6,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1502,29.7757,75.55647,2.4,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1503,31.11991,75.35297,3.6,npp,2023-10-31,13:M3:15,VF375,PB,JALANDHAR
1504,31.12911,75.39413,3.7,npp,2023-10-31,13:M3:15,VF375,PB,JALANDHAR
1505,31.16434,75.39267,6.2,npp,2023-10-31,13:M3:15,VF375,PB,JALANDHAR
1506,29.86593,75.95152,2.6,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1507,30.5922,74.228,2.2,npp,2023-10-31,13:M3:15,VF375,PB,FAZILKA
1508,30.4843,75.53976,4.4,npp,2023-10-31,13:M3:15,VF375,PB,BARNALA
1511,30.62445,74.69595,23.6,npp,2023-10-31,13:M3:15,VF375,PB,FARIDKOT
1512,30.25481,76.04378,2.5,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1513,30.63066,75.71484,3.5,npp,2023-10-31,13:M3:15,VF375,PB,LUDHIANA
1514,30.52643,75.79351,2.0,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1515,30.55046,76.42558,13.9,npp,2023-10-31,13:M3:15,VF375,PB,FATEHGARH SAHIB
1516,30.54472,76.43558,3.1,npp,2023-10-31,13:M3:15,VF375,PB,FATEHGARH SAHIB
1517,30.58535,76.41203,5.4,npp,2023-10-31,13:M3:15,VF375,PB,FATEHGARH SAHIB
1518,30.28255,76.16978,5.8,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1519,30.25289,76.18386,5.0,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1520,30.2358,76.21324,2.6,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1521,30.27796,76.16184,10.1,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1522,30.60385,76.44473,5.5,npp,2023-10-31,13:M3:15,VF375,PB,FATEHGARH SAHIB
1523,30.61303,76.40714,2.1,npp,2023-10-31,13:M3:15,VF375,PB,FATEHGARH SAHIB
1524,30.16216,74.38545,2.0,npp,2023-10-31,13:M3:15,VF375,PB,MUKTSAR
1525,30.70936,74.48933,9.1,npp,2023-10-31,13:M3:15,VF375,PB,FARIDKOT
1526,30.7325,74.46922,1.8,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1527,30.71166,74.48988,3.2,npp,2023-10-31,13:M3:15,VF375,PB,FARIDKOT
1528,30.24471,76.09785,5.9,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1529,30.47376,74.45251,2.6,npp,2023-10-31,13:M3:15,VF375,PB,MUKTSAR
1530,30.43887,74.44704,3.3,npp,2023-10-31,13:M3:15,VF375,PB,MUKTSAR
1531,30.91025,75.47236,3.3,npp,2023-10-31,13:M3:15,VF375,PB,LUDHIANA
1532,30.72843,75.44438,3.0,npp,2023-10-31,13:M3:15,VF375,PB,LUDHIANA
1533,30.73795,75.43834,2.3,npp,2023-10-31,13:M3:15,VF375,PB,LUDHIANA
1534,30.71747,74.84892,3.1,npp,2023-10-31,13:M3:15,VF375,PB,FARIDKOT
1535,30.73823,74.87411,5.7,npp,2023-10-31,13:M3:15,VF375,PB,FARIDKOT
1536,30.04737,75.90282,2.2,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1537,30.04735,75.90332,3.1,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1538,29.86819,75.74224,2.3,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1539,29.84679,75.73769,4.7,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1540,29.83043,75.71952,23.5,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1541,29.82197,75.70838,5.3,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1542,30.90164,75.43542,4.6,npp,2023-10-31,13:M3:15,VF375,PB,LUDHIANA
1543,30.07458,75.3559,4.0,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1544,30.04107,75.36217,2.9,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1545,30.18478,75.36944,3.0,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1546,31.09474,75.67201,1.9,npp,2023-10-31,13:M3:15,VF375,PB,JALANDHAR
1547,31.12863,75.69261,2.7,npp,2023-10-31,13:M3:15,VF375,PB,JALANDHAR
1548,31.01112,75.41995,2.4,npp,2023-10-31,13:M3:15,VF375,PB,JALANDHAR
1549,30.88451,75.51147,5.0,npp,2023-10-31,13:M3:15,VF375,PB,LUDHIANA
1550,31.0892,75.83464,1.5,npp,2023-10-31,13:M3:15,VF375,PB,JALANDHAR
1551,31.14517,75.99743,3.4,npp,2023-10-31,13:M3:15,VF375,PB,SBS NAGAR
1552,30.16545,75.92576,11.7,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1553,29.833,75.86345,5.3,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1554,29.85778,75.84189,19.2,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1555,30.62562,74.15547,2.6,npp,2023-10-31,13:M3:15,VF375,PB,FAZILKA
1556,30.60249,74.11485,7.6,npp,2023-10-31,13:M3:15,VF375,PB,FAZILKA
1557,30.77435,74.33704,4.8,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1558,30.19365,74.00654,2.4,npp,2023-10-31,13:M3:15,VF375,PB,FAZILKA
1559,30.29652,73.94969,2.1,npp,2023-10-31,13:M3:15,VF375,PB,FAZILKA
1560,32.01073,75.01892,6.2,npp,2023-10-31,13:M3:15,VF375,PB,GURDASPUR
1561,30.24999,73.97958,2.0,npp,2023-10-31,13:M3:15,VF375,PB,FAZILKA
1562,30.27191,73.96696,2.9,npp,2023-10-31,13:M3:15,VF375,PB,FAZILKA
1563,31.56807,75.47101,3.6,npp,2023-10-31,13:M3:15,VF375,PB,KAPURTHALA
1564,31.57146,75.47038,3.6,npp,2023-10-31,13:M3:15,VF375,PB,KAPURTHALA
1565,31.26828,75.90082,8.7,npp,2023-10-31,13:M3:15,VF375,PB,SBS NAGAR
1566,30.22169,76.41346,4.0,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1567,30.24048,76.48715,4.9,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1568,30.33866,76.53268,2.3,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1569,30.87694,74.36661,4.9,npp,2023-10-31,13:M3:15,VF375,PB,FIROZPUR
1570,30.44714,74.3879,7.4,npp,2023-10-31,13:M3:15,VF375,PB,MUKTSAR
1572,30.97582,76.15952,5.0,npp,2023-10-31,13:M3:15,VF375,PB,LUDHIANA
1573,30.6098,74.32335,6.5,npp,2023-10-31,13:M3:15,VF375,PB,FAZILKA
1575,32.04801,75.31291,0.6,npp,2023-10-31,02:M3:58,VF375,PB,GURDASPUR
1577,29.95401,75.41165,22.1,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1578,31.17314,76.24642,3.4,npp,2023-10-31,13:M3:15,VF375,PB,SBS NAGAR
1579,31.25026,76.0988,4.3,npp,2023-10-31,13:M3:15,VF375,PB,HOSHIARPUR
1581,31.18535,75.6996,5.5,npp,2023-10-31,13:M3:15,VF375,PB,KAPURTHALA
1583,30.41091,76.24437,9.6,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1584,30.40797,76.22282,2.3,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1585,31.64229,75.40137,2.6,npp,2023-10-31,13:M3:15,VF375,PB,GURDASPUR
1587,31.67496,75.38654,3.7,npp,2023-10-31,13:M3:15,VF375,PB,GURDASPUR
1588,31.67437,75.38229,3.7,npp,2023-10-31,13:M3:15,VF375,PB,GURDASPUR
1589,30.0372,75.90468,5.3,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1590,30.02992,75.92747,4.0,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1591,30.04274,75.84413,3.2,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1592,29.80842,75.68552,2.8,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1593,29.81014,75.69788,2.3,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1594,31.63254,75.50786,2.1,npp,2023-10-31,13:M3:15,VF375,PB,KAPURTHALA
1595,30.01335,75.73392,17.2,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1596,29.97958,75.74011,6.1,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1597,29.93592,75.90454,3.2,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1598,29.91897,75.90762,5.2,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1599,30.15614,75.78146,3.1,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1600,30.96467,75.53957,5.6,npp,2023-10-31,13:M3:15,VF375,PB,LUDHIANA
1601,30.99173,75.68237,4.2,npp,2023-10-31,13:M3:15,VF375,PB,JALANDHAR
1602,32.01629,75.10851,3.7,npp,2023-10-31,13:M3:15,VF375,PB,GURDASPUR
1603,32.01292,75.10915,3.1,npp,2023-10-31,13:M3:15,VF375,PB,GURDASPUR
1604,31.05379,75.40338,5.1,npp,2023-10-31,13:M3:15,VF375,PB,JALANDHAR
1605,29.97987,75.66792,3.3,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1606,29.78347,75.98307,4.1,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1607,29.78116,75.96635,25.0,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1608,32.07229,75.26288,8.1,npp,2023-10-31,13:M3:15,VF375,PB,GURDASPUR
1609,32.08435,75.29989,3.8,npp,2023-10-31,13:M3:15,VF375,PB,GURDASPUR
1610,32.05173,75.11469,3.5,npp,2023-10-31,13:M3:15,VF375,PB,GURDASPUR
1611,32.04836,75.11533,10.8,npp,2023-10-31,13:M3:15,VF375,PB,GURDASPUR
1612,32.01226,75.20464,2.1,npp,2023-10-31,13:M3:15,VF375,PB,GURDASPUR
1613,31.34599,75.3763,11.2,npp,2023-10-31,13:M3:15,VF375,PB,KAPURTHALA
1614,29.91194,75.70159,2.7,npp,2023-10-31,13:M3:15,VF375,PB,MANSA
1615,29.93949,75.70076,3.1,npp,2023-10-31,13:M3:15,VF375,PB,SANGRUR
1616,31.16343,75.392,4.6,npp,2023-10-31,13:M3:15,VF375,PB,JALANDHAR
1617,31.12853,75.38994,3.0,npp,2023-10-31,13:M3:15,VF375,PB,JALANDHAR
1618,31.18669,75.35411,6.2,npp,2023-10-31,13:M3:15,VF375,PB,JALANDHAR
1619,31.17996,75.63522,3.3,npp,2023-10-31,13:M3:15,VF375,PB,JALANDHAR
1621,31.46213,75.55988,3.4,npp,2023-10-31,13:M3:15,VF375,PB,JALANDHAR
1622,30.54879,76.7898,4.2,npp,2023-10-31,13:M3:15,VF375,PB,SAS NAGAR (MOHALI)
1623,30.58933,76.68803,4.1,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1625,31.08497,75.9322,4.1,npp,2023-10-31,13:M3:15,VF375,PB,SBS NAGAR
1626,31.06554,75.91811,3.8,npp,2023-10-31,13:M3:15,VF375,PB,JALANDHAR
1627,30.45049,76.61794,2.8,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1628,31.24589,75.38165,2.3,npp,2023-10-31,13:M3:15,VF375,PB,KAPURTHALA
1629,30.38493,76.52544,3.8,npp,2023-10-31,13:M3:15,VF375,PB,PATIALA
1630,30.76848,76.40887,3.9,npp,2023-10-31,13:M3:15,VF375,PB,FATEHGARH SAHIB
1631,30.56631,76.40194,1.7,npp,2023-10-31,13:M3:15,VF375,PB,FATEHGARH SAHIB
1632,30.60615,76.43533,4.5,npp,2023-10-31,13:M3:15,VF375,PB,FATEHGARH SAHIB
1633,30.69446,76.42098,2.9,npp,2023-10-31,13:M3:15,VF375,PB,FATEHGARH SAHIB
1634,30.67079,76.42968,2.3,npp,2023-10-31,13:M3:15,VF375,PB,FATEHGARH SAHIB
1635,31.08495,76.22169,1.1,npp,2023-10-31,13:M3:15,VF375,PB,SBS NAGAR
1636,31.56912,75.45341,4.8,npp,2023-10-31,13:M3:15,VF375,PB,KAPURTHALA
1637,31.56573,75.45404,4.8,npp,2023-10-31,13:M3:15,VF375,PB,KAPURTHALA
1638,31.62757,75.54816,12.5,npp,2023-10-31,13:M3:15,VF375,PB,KAPURTHALA
1639,31.356,75.75313,4.9,npp,2023-10-31,13:M3:15,VF375,PB,JALANDHAR
1640,31.50893,75.36927,17.3,npp,2023-10-31,13:M3:15,VF375,PB,KAPURTHALA
1641,31.60475,75.45978,2.1,npp,2023-10-31,13:M3:15,VF375,PB,KAPURTHALA
1642,31.65018,75.53519,4.9,npp,2023-10-31,13:M3:15,VF375,PB,HOSHIARPUR
1643,31.62683,75.49146,6.0,npp,2023-10-31,13:M3:15,VF375,PB,KAPURTHALA
1644,31.63642,75.48529,3.0,npp,2023-10-31,13:M3:15,VF375,PB,KAPURTHALA
1645,31.63022,75.49082,3.7,npp,2023-10-31,13:M3:15,VF375,PB,KAPURTHALA
1646,31.6308,75.49508,3.7,npp,2023-10-31,13:M3:15,VF375,PB,KAPURTHALA
1647,31.59812,75.48717,6.7,npp,2023-10-31,13:M3:15,VF375,PB,KAPURTHALA
1648,31.60151,75.48653,6.7,npp,2023-10-31,13:M3:15,VF375,PB,KAPURTHALA
1650,31.7569,75.37602,2.8,npp,2023-10-31,13:M3:15,VF375,PB,GURDASPUR
1651,31.94164,75.47921,3.7,npp,2023-10-31,13:M3:15,VF375,PB,GURDASPUR
